DATE,JDAY,TA,RN,ST
2018-05-18 04,138.166666666667,20.8,-999,堡林
2018-05-18 05,138.208333333333,20.7,-999,堡林
2018-05-18 06,138.25,20.4,-999,堡林
2018-05-18 07,138.291666666667,20.5,-999,堡林
2018-05-18 08,138.333333333333,20.9,-999,堡林
2018-05-18 09,138.375,21.2,-999,堡林
2018-05-18 10,138.416666666667,21.6,-999,堡林
2018-05-18 11,138.458333333333,21.5,-999,堡林
2018-05-18 12,138.5,21.8,-999,堡林
2018-05-18 13,138.541666666667,21.9,-999,堡林
2018-05-18 14,138.583333333333,22,-999,堡林
2018-05-18 15,138.625,21.9,-999,堡林
2018-05-18 16,138.666666666667,23,-999,堡林
2018-05-18 17,138.708333333333,22.6,-999,堡林
2018-05-18 18,138.75,22.3,-999,堡林
2018-05-18 19,138.791666666667,21.1,-999,堡林
2018-05-18 20,138.833333333333,19.6,-999,堡林
2018-05-18 21,138.875,19,-999,堡林
2018-05-18 22,138.916666666667,18.3,-999,堡林
2018-05-18 23,138.958333333333,17.9,-999,堡林
2018-05-19 00,139,17.8,-999,堡林
2018-05-19 01,139.041666666667,-999,-999,堡林
2018-05-19 02,139.083333333333,-999,-999,堡林
2018-05-19 03,139.125,17,-999,堡林
2018-05-19 04,139.166666666667,17,-999,堡林
2018-05-19 05,139.208333333333,-999,-999,堡林
2018-05-19 06,139.25,16.9,-999,堡林
2018-05-19 07,139.291666666667,-999,-999,堡林
2018-05-19 08,139.333333333333,17.1,-999,堡林
2018-05-19 09,139.375,16.6,-999,堡林
2018-05-19 10,139.416666666667,17.3,-999,堡林
2018-05-19 11,139.458333333333,19.4,-999,堡林
2018-05-19 12,139.5,19.5,-999,堡林
2018-05-19 13,139.541666666667,21.8,-999,堡林
2018-05-19 14,139.583333333333,22.3,-999,堡林
2018-05-19 15,139.625,23.5,-999,堡林
2018-05-19 16,139.666666666667,21.8,-999,堡林
2018-05-19 17,139.708333333333,21.6,-999,堡林
2018-05-19 18,139.75,21.1,-999,堡林
2018-05-19 19,139.791666666667,19.8,-999,堡林
2018-05-19 20,139.833333333333,18,-999,堡林
2018-05-19 21,139.875,16.1,-999,堡林
2018-05-19 22,139.916666666667,16.2,-999,堡林
2018-05-19 23,139.958333333333,15.8,-999,堡林
2018-05-20 00,140,15.2,-999,堡林
2018-05-20 01,140.041666666667,13.8,-999,堡林
2018-05-20 02,140.083333333333,13.4,-999,堡林
2018-05-20 03,140.125,13.2,-999,堡林
2018-05-20 04,140.166666666667,12.4,-999,堡林
2018-05-20 05,140.208333333333,12.4,-999,堡林
2018-05-20 06,140.25,12.5,-999,堡林
2018-05-20 07,140.291666666667,13.6,-999,堡林
2018-05-20 08,140.333333333333,16.7,-999,堡林
2018-05-20 09,140.375,19.4,-999,堡林
2018-05-20 10,140.416666666667,20.4,-999,堡林
2018-05-20 11,140.458333333333,23.2,-999,堡林
2018-05-20 12,140.5,24.7,-999,堡林
2018-05-20 13,140.541666666667,25.5,-999,堡林
2018-05-20 14,140.583333333333,24.5,-999,堡林
2018-05-20 15,140.625,23.5,-999,堡林
2018-05-20 16,140.666666666667,22,-999,堡林
2018-05-20 17,140.708333333333,21,-999,堡林
2018-05-20 18,140.75,20.9,-999,堡林
2018-05-20 19,140.791666666667,20.3,-999,堡林
2018-05-20 20,140.833333333333,19.7,-999,堡林
2018-05-20 21,140.875,18.6,-999,堡林
2018-05-20 22,140.916666666667,17,-999,堡林
2018-05-20 23,140.958333333333,16.2,-999,堡林
2018-05-21 00,141,15.1,-999,堡林
2018-05-21 01,141.041666666667,13.3,-999,堡林
2018-05-21 02,141.083333333333,13,-999,堡林
2018-05-21 03,141.125,12.6,-999,堡林
2018-05-21 04,141.166666666667,12.2,-999,堡林
2018-05-21 05,141.208333333333,11.1,-999,堡林
2018-05-21 06,141.25,12.3,-999,堡林
2018-05-21 07,141.291666666667,13.1,-999,堡林
2018-05-21 08,141.333333333333,15.4,-999,堡林
2018-05-21 09,141.375,18.4,-999,堡林
2018-05-21 10,141.416666666667,20.3,-999,堡林
2018-05-21 11,141.458333333333,21.5,-999,堡林
2018-05-21 12,141.5,22.5,-999,堡林
2018-05-21 13,141.541666666667,22.9,-999,堡林
2018-05-21 14,141.583333333333,23.1,-999,堡林
2018-05-21 15,141.625,22.5,-999,堡林
2018-05-21 16,141.666666666667,22.6,-999,堡林
2018-05-21 17,141.708333333333,22.4,-999,堡林
2018-05-21 18,141.75,22.5,-999,堡林
2018-05-21 19,141.791666666667,21.3,-999,堡林
2018-05-21 20,141.833333333333,20.6,-999,堡林
2018-05-21 21,141.875,-999,-999,堡林
2018-05-21 22,141.916666666667,-999,-999,堡林
2018-05-21 23,141.958333333333,-999,-999,堡林
2018-05-22 00,142,-999,-999,堡林
2018-05-22 01,142.041666666667,17.2,-999,堡林
2018-05-22 02,142.083333333333,-999,-999,堡林
2018-05-22 03,142.125,16.3,-999,堡林
2018-05-22 04,142.166666666667,16,-999,堡林
2018-05-22 05,142.208333333333,15.6,-999,堡林
2018-05-22 06,142.25,15.3,-999,堡林
2018-05-22 07,142.291666666667,16.4,-999,堡林
2018-05-22 08,142.333333333333,18.1,-999,堡林
2018-05-22 09,142.375,19.7,-999,堡林
2018-05-22 10,142.416666666667,22,-999,堡林
2018-05-22 11,142.458333333333,23.2,-999,堡林
2018-05-22 12,142.5,24,-999,堡林
2018-05-22 13,142.541666666667,23.9,-999,堡林
2018-05-22 14,142.583333333333,24.3,-999,堡林
2018-05-22 15,142.625,23.9,-999,堡林
2018-05-22 16,142.666666666667,23.3,-999,堡林
2018-05-22 17,142.708333333333,22.8,-999,堡林
2018-05-22 18,142.75,20.7,-999,堡林
2018-05-22 19,142.791666666667,20.1,-999,堡林
2018-05-22 20,142.833333333333,19.1,-999,堡林
2018-05-22 21,142.875,17.9,-999,堡林
2018-05-22 22,142.916666666667,17.3,-999,堡林
2018-05-22 23,142.958333333333,17.4,-999,堡林
2018-05-23 00,143,17,-999,堡林
2018-05-23 01,143.041666666667,16.6,-999,堡林
2018-05-23 02,143.083333333333,17,-999,堡林
2018-05-23 03,143.125,16.9,-999,堡林
2018-05-23 04,143.166666666667,16.8,-999,堡林
2018-05-23 05,143.208333333333,16.8,-999,堡林
2018-05-23 06,143.25,17,-999,堡林
2018-05-23 07,143.291666666667,17.6,-999,堡林
2018-05-23 08,143.333333333333,19,-999,堡林
2018-05-23 09,143.375,19.8,-999,堡林
2018-05-23 10,143.416666666667,21.4,-999,堡林
2018-05-23 11,143.458333333333,22.6,-999,堡林
2018-05-23 12,143.5,24,-999,堡林
2018-05-23 13,143.541666666667,24.5,-999,堡林
2018-05-23 14,143.583333333333,24.3,-999,堡林
2018-05-23 15,143.625,24,-999,堡林
2018-05-23 16,143.666666666667,24.1,-999,堡林
2018-05-23 17,143.708333333333,21.9,-999,堡林
2018-05-23 18,143.75,20.9,-999,堡林
2018-05-23 19,143.791666666667,18.5,-999,堡林
2018-05-23 20,143.833333333333,17.1,-999,堡林
2018-05-23 21,143.875,16,-999,堡林
2018-05-23 22,143.916666666667,14.8,-999,堡林
2018-05-23 23,143.958333333333,15.1,-999,堡林
2018-05-24 00,144,14,-999,堡林
2018-05-24 01,144.041666666667,13.4,-999,堡林
2018-05-24 02,144.083333333333,12.9,-999,堡林
2018-05-24 03,144.125,12.5,-999,堡林
2018-05-24 04,144.166666666667,11.5,-999,堡林
2018-05-24 05,144.208333333333,11.3,-999,堡林
2018-05-24 06,144.25,10.8,-999,堡林
2018-05-24 07,144.291666666667,12.3,-999,堡林
2018-05-24 08,144.333333333333,15,-999,堡林
2018-05-24 09,144.375,17.1,-999,堡林
2018-05-24 10,144.416666666667,19.9,-999,堡林
2018-05-24 11,144.458333333333,23.2,-999,堡林
2018-05-24 12,144.5,25.3,-999,堡林
2018-05-24 13,144.541666666667,26.8,-999,堡林
2018-05-24 14,144.583333333333,26.5,-999,堡林
2018-05-24 15,144.625,27,-999,堡林
2018-05-24 16,144.666666666667,27,-999,堡林
2018-05-24 17,144.708333333333,26.1,-999,堡林
2018-05-24 18,144.75,24.8,-999,堡林
2018-05-24 19,144.791666666667,23,-999,堡林
2018-05-24 20,144.833333333333,21.9,-999,堡林
2018-05-24 21,144.875,21.6,-999,堡林
2018-05-24 22,144.916666666667,19.6,-999,堡林
2018-05-24 23,144.958333333333,18.9,-999,堡林
2018-05-25 00,145,17.7,-999,堡林
2018-05-25 01,145.041666666667,16.8,-999,堡林
2018-05-25 02,145.083333333333,15.8,-999,堡林
2018-05-25 03,145.125,15.5,-999,堡林
2018-05-25 04,145.166666666667,15,-999,堡林
2018-05-25 05,145.208333333333,14.3,-999,堡林
2018-05-25 06,145.25,13.8,-999,堡林
2018-05-25 07,145.291666666667,14.7,-999,堡林
2018-05-25 08,145.333333333333,17.3,-999,堡林
2018-05-25 09,145.375,20.6,-999,堡林
2018-05-25 10,145.416666666667,23.5,-999,堡林
2018-05-25 11,145.458333333333,24.9,-999,堡林
2018-05-25 12,145.5,26.5,-999,堡林
2018-05-25 13,145.541666666667,27.1,-999,堡林
2018-05-25 14,145.583333333333,27.2,-999,堡林
2018-05-25 15,145.625,27.2,-999,堡林
2018-05-25 16,145.666666666667,26.1,-999,堡林
2018-05-25 17,145.708333333333,25.4,-999,堡林
2018-05-25 18,145.75,24.6,-999,堡林
2018-05-25 19,145.791666666667,23.5,-999,堡林
2018-05-25 20,145.833333333333,22,-999,堡林
2018-05-25 21,145.875,20.5,-999,堡林
2018-05-25 22,145.916666666667,19.8,-999,堡林
2018-05-25 23,145.958333333333,19.4,-999,堡林
2018-05-26 00,146,19,-999,堡林
2018-05-26 01,146.041666666667,18,-999,堡林
2018-05-26 02,146.083333333333,17.4,-999,堡林
2018-05-26 03,146.125,16.9,-999,堡林
2018-05-26 04,146.166666666667,16.1,-999,堡林
2018-05-26 05,146.208333333333,16.1,-999,堡林
2018-05-26 06,146.25,15.5,-999,堡林
2018-05-26 07,146.291666666667,16.5,-999,堡林
2018-05-26 08,146.333333333333,19.1,-999,堡林
2018-05-26 09,146.375,21.3,-999,堡林
2018-05-26 10,146.416666666667,22.8,-999,堡林
2018-05-26 11,146.458333333333,25.3,-999,堡林
2018-05-26 12,146.5,27.2,-999,堡林
2018-05-26 13,146.541666666667,28.2,-999,堡林
2018-05-26 14,146.583333333333,29.2,-999,堡林
2018-05-26 15,146.625,29.6,-999,堡林
2018-05-26 16,146.666666666667,29.8,-999,堡林
2018-05-26 17,146.708333333333,28.5,-999,堡林
2018-05-26 18,146.75,27.9,-999,堡林
2018-05-26 19,146.791666666667,25.9,-999,堡林
2018-05-26 20,146.833333333333,22.9,-999,堡林
2018-05-26 21,146.875,21.2,-999,堡林
2018-05-26 22,146.916666666667,20,-999,堡林
2018-05-26 23,146.958333333333,19.2,-999,堡林
2018-05-27 00,147,18.7,-999,堡林
2018-05-27 01,147.041666666667,18.4,-999,堡林
2018-05-27 02,147.083333333333,17.9,-999,堡林
2018-05-27 03,147.125,17.5,-999,堡林
2018-05-27 04,147.166666666667,17.5,-999,堡林
2018-05-27 05,147.208333333333,16.8,-999,堡林
2018-05-27 06,147.25,17.6,-999,堡林
2018-05-27 07,147.291666666667,18.4,-999,堡林
2018-05-27 08,147.333333333333,19.7,-999,堡林
2018-05-27 09,147.375,21.4,-999,堡林
2018-05-27 10,147.416666666667,22.6,-999,堡林
2018-05-27 11,147.458333333333,24,-999,堡林
2018-05-27 12,147.5,25.9,-999,堡林
2018-05-27 13,147.541666666667,26.4,-999,堡林
2018-05-27 14,147.583333333333,25.5,-999,堡林
2018-05-27 15,147.625,26.8,-999,堡林
2018-05-27 16,147.666666666667,25.7,-999,堡林
2018-05-27 17,147.708333333333,25.5,-999,堡林
2018-05-27 18,147.75,23.3,-999,堡林
2018-05-27 19,147.791666666667,22.5,-999,堡林
2018-05-27 20,147.833333333333,21.9,-999,堡林
2018-05-27 21,147.875,21.8,-999,堡林
2018-05-27 22,147.916666666667,21.1,-999,堡林
2018-05-27 23,147.958333333333,20.8,-999,堡林
2018-05-28 00,148,20.2,-999,堡林
2018-05-28 01,148.041666666667,19.9,-999,堡林
2018-05-28 02,148.083333333333,19.5,-999,堡林
2018-05-28 03,148.125,18.7,-999,堡林
2018-05-28 04,148.166666666667,18.5,-999,堡林
2018-05-28 05,148.208333333333,18.5,-999,堡林
2018-05-28 06,148.25,18.3,-999,堡林
2018-05-28 07,148.291666666667,19.3,-999,堡林
2018-05-28 08,148.333333333333,21.2,-999,堡林
2018-05-28 09,148.375,23.3,-999,堡林
2018-05-28 10,148.416666666667,23.7,-999,堡林
2018-05-28 11,148.458333333333,24.7,-999,堡林
2018-05-28 12,148.5,26,-999,堡林
2018-05-28 13,148.541666666667,26.8,-999,堡林
2018-05-28 14,148.583333333333,25.4,-999,堡林
2018-05-28 15,148.625,23.4,-999,堡林
2018-05-28 16,148.666666666667,22.8,-999,堡林
2018-05-28 17,148.708333333333,22.7,-999,堡林
2018-05-28 18,148.75,22.3,-999,堡林
2018-05-28 19,148.791666666667,21.6,-999,堡林
2018-05-28 20,148.833333333333,21.1,-999,堡林
2018-05-28 21,148.875,20.9,-999,堡林
2018-05-28 22,148.916666666667,21,-999,堡林
2018-05-28 23,148.958333333333,20.5,-999,堡林
2018-05-29 00,149,20.3,-999,堡林
2018-05-29 01,149.041666666667,20.1,-999,堡林
2018-05-29 02,149.083333333333,19.7,-999,堡林
2018-05-29 03,149.125,19.5,-999,堡林
2018-05-29 04,149.166666666667,19.5,-999,堡林
2018-05-29 05,149.208333333333,19.3,-999,堡林
2018-05-29 06,149.25,19,-999,堡林
2018-05-29 07,149.291666666667,20.2,-999,堡林
2018-05-29 08,149.333333333333,21.8,-999,堡林
2018-05-29 09,149.375,24.2,-999,堡林
2018-05-29 10,149.416666666667,25,-999,堡林
2018-05-29 11,149.458333333333,26.8,-999,堡林
2018-05-29 12,149.5,28.2,-999,堡林
2018-05-29 13,149.541666666667,28.3,-999,堡林
2018-05-29 14,149.583333333333,28.1,-999,堡林
2018-05-29 15,149.625,28.1,-999,堡林
2018-05-29 16,149.666666666667,28.1,-999,堡林
2018-05-29 17,149.708333333333,26.1,-999,堡林
2018-05-29 18,149.75,24.9,-999,堡林
2018-05-29 19,149.791666666667,23.6,-999,堡林
2018-05-29 20,149.833333333333,23.1,-999,堡林
2018-05-29 21,149.875,22.8,-999,堡林
2018-05-29 22,149.916666666667,22.4,-999,堡林
2018-05-29 23,149.958333333333,22.6,-999,堡林
2018-05-30 00,150,21.9,-999,堡林
2018-05-30 01,150.041666666667,21.4,-999,堡林
2018-05-30 02,150.083333333333,21.6,-999,堡林
2018-05-30 03,150.125,20.9,-999,堡林
2018-05-30 04,150.166666666667,20.6,-999,堡林
2018-05-30 05,150.208333333333,20.5,-999,堡林
2018-05-30 06,150.25,20.5,-999,堡林
2018-05-30 07,150.291666666667,20.6,-999,堡林
2018-05-30 08,150.333333333333,22.2,-999,堡林
2018-05-30 09,150.375,22.5,-999,堡林
2018-05-30 10,150.416666666667,22.5,-999,堡林
2018-05-30 11,150.458333333333,21.8,-999,堡林
2018-05-30 12,150.5,22.4,-999,堡林
2018-05-30 13,150.541666666667,22.7,-999,堡林
2018-05-30 14,150.583333333333,23.2,-999,堡林
2018-05-30 15,150.625,23.8,-999,堡林
2018-05-30 16,150.666666666667,25,-999,堡林
2018-05-30 17,150.708333333333,25,-999,堡林
2018-05-30 18,150.75,24.2,-999,堡林
2018-05-30 19,150.791666666667,23.1,-999,堡林
2018-05-30 20,150.833333333333,21.4,-999,堡林
2018-05-30 21,150.875,20.4,-999,堡林
2018-05-30 22,150.916666666667,19.3,-999,堡林
2018-05-30 23,150.958333333333,18.7,-999,堡林
2018-05-31 00,151,18.4,-999,堡林
2018-05-31 01,151.041666666667,17.9,-999,堡林
2018-05-31 02,151.083333333333,17.3,-999,堡林
2018-05-31 03,151.125,16.9,-999,堡林
2018-05-31 04,151.166666666667,16.9,-999,堡林
2018-05-31 05,151.208333333333,16.7,-999,堡林
2018-05-31 06,151.25,16.6,-999,堡林
2018-05-31 07,151.291666666667,16.7,-999,堡林
2018-05-31 08,151.333333333333,17.4,-999,堡林
2018-05-31 09,151.375,19,-999,堡林
2018-05-31 10,151.416666666667,20.1,-999,堡林
2018-05-31 11,151.458333333333,21.4,-999,堡林
2018-05-31 12,151.5,22.1,-999,堡林
2018-05-31 13,151.541666666667,22.9,-999,堡林
2018-05-31 14,151.583333333333,24.5,-999,堡林
2018-05-31 15,151.625,25.5,-999,堡林
2018-05-31 16,151.666666666667,26.1,-999,堡林
2018-05-31 17,151.708333333333,25.6,-999,堡林
2018-05-31 18,151.75,24,-999,堡林
2018-05-31 19,151.791666666667,22.3,-999,堡林
2018-05-31 20,151.833333333333,21,-999,堡林
2018-05-31 21,151.875,19.6,-999,堡林
2018-05-31 22,151.916666666667,19,-999,堡林
2018-05-31 23,151.958333333333,18.1,-999,堡林
2018-06-01 00,152,17.4,-999,堡林
2018-06-01 01,152.041666666667,17.2,-999,堡林
2018-06-01 02,152.083333333333,16.9,-999,堡林
2018-06-01 03,152.125,16.6,-999,堡林
2018-06-01 04,152.166666666667,16.4,-999,堡林
2018-06-01 05,152.208333333333,15.8,-999,堡林
2018-06-01 06,152.25,15.9,-999,堡林
2018-06-01 07,152.291666666667,16.9,-999,堡林
2018-06-01 08,152.333333333333,19.6,-999,堡林
2018-06-01 09,152.375,23,-999,堡林
2018-06-01 10,152.416666666667,25.1,-999,堡林
2018-06-01 11,152.458333333333,28.3,-999,堡林
2018-06-01 12,152.5,29.6,-999,堡林
2018-06-01 13,152.541666666667,31,-999,堡林
2018-06-01 14,152.583333333333,31.3,-999,堡林
2018-06-01 15,152.625,31.1,-999,堡林
2018-06-01 16,152.666666666667,30.8,-999,堡林
2018-06-01 17,152.708333333333,29.6,-999,堡林
2018-06-01 18,152.75,28.6,-999,堡林
2018-06-01 19,152.791666666667,27.3,-999,堡林
2018-06-01 20,152.833333333333,25.4,-999,堡林
2018-06-01 21,152.875,24.4,-999,堡林
2018-06-01 22,152.916666666667,23.4,-999,堡林
2018-06-01 23,152.958333333333,22.1,-999,堡林
2018-06-02 00,153,21.7,-999,堡林
2018-06-02 01,153.041666666667,20.6,-999,堡林
2018-06-02 02,153.083333333333,20.3,-999,堡林
2018-06-02 03,153.125,19.1,-999,堡林
2018-06-02 04,153.166666666667,18.4,-999,堡林
2018-06-02 05,153.208333333333,17.7,-999,堡林
2018-06-02 06,153.25,18.1,-999,堡林
2018-06-02 07,153.291666666667,18.4,-999,堡林
2018-06-02 08,153.333333333333,21.4,-999,堡林
2018-06-02 09,153.375,24.6,-999,堡林
2018-06-02 10,153.416666666667,27.3,-999,堡林
2018-06-02 11,153.458333333333,29.1,-999,堡林
2018-06-02 12,153.5,29.9,-999,堡林
2018-06-02 13,153.541666666667,30.8,-999,堡林
2018-06-02 14,153.583333333333,31.6,-999,堡林
2018-06-02 15,153.625,31.4,-999,堡林
2018-06-02 16,153.666666666667,31.3,-999,堡林
2018-06-02 17,153.708333333333,31.1,-999,堡林
2018-06-02 18,153.75,29.5,-999,堡林
2018-06-02 19,153.791666666667,27.6,-999,堡林
2018-06-02 20,153.833333333333,25.8,-999,堡林
2018-06-02 21,153.875,24.6,-999,堡林
2018-06-02 22,153.916666666667,23.8,-999,堡林
2018-06-02 23,153.958333333333,22.9,-999,堡林
2018-06-03 00,154,22.4,-999,堡林
2018-06-03 01,154.041666666667,21.2,-999,堡林
2018-06-03 02,154.083333333333,20.5,-999,堡林
2018-06-03 03,154.125,19.7,-999,堡林
2018-06-03 04,154.166666666667,19.2,-999,堡林
2018-06-03 05,154.208333333333,18.8,-999,堡林
2018-06-03 06,154.25,18.6,-999,堡林
2018-06-03 07,154.291666666667,19.1,-999,堡林
2018-06-03 08,154.333333333333,21,-999,堡林
2018-06-03 09,154.375,22.5,-999,堡林
2018-06-03 10,154.416666666667,26.1,-999,堡林
2018-06-03 11,154.458333333333,27.4,-999,堡林
2018-06-03 12,154.5,29.7,-999,堡林
2018-06-03 13,154.541666666667,29.4,-999,堡林
2018-06-03 14,154.583333333333,29.8,-999,堡林
2018-06-03 15,154.625,30.3,-999,堡林
2018-06-03 16,154.666666666667,30.1,-999,堡林
2018-06-03 17,154.708333333333,29.9,-999,堡林
2018-06-03 18,154.75,27.5,-999,堡林
2018-06-03 19,154.791666666667,25.1,-999,堡林
2018-06-03 20,154.833333333333,23.8,-999,堡林
2018-06-03 21,154.875,23.5,-999,堡林
2018-06-03 22,154.916666666667,22.8,-999,堡林
2018-06-03 23,154.958333333333,21.9,-999,堡林
2018-06-04 00,155,21.3,-999,堡林
2018-06-04 01,155.041666666667,21.2,-999,堡林
2018-06-04 02,155.083333333333,20.6,-999,堡林
2018-06-04 03,155.125,19.3,-999,堡林
2018-06-04 04,155.166666666667,19.2,-999,堡林
2018-06-04 05,155.208333333333,18.8,-999,堡林
2018-06-04 06,155.25,18.4,-999,堡林
2018-06-04 07,155.291666666667,19.4,-999,堡林
2018-06-04 08,155.333333333333,20.7,-999,堡林
2018-06-04 09,155.375,21.8,-999,堡林
2018-06-04 10,155.416666666667,24.5,-999,堡林
2018-06-04 11,155.458333333333,26.4,-999,堡林
2018-06-04 12,155.5,27.6,-999,堡林
2018-06-04 13,155.541666666667,29,-999,堡林
2018-06-04 14,155.583333333333,28,-999,堡林
2018-06-04 15,155.625,28.6,-999,堡林
2018-06-04 16,155.666666666667,27.5,-999,堡林
2018-06-04 17,155.708333333333,25.1,-999,堡林
2018-06-04 18,155.75,24.2,-999,堡林
2018-06-04 19,155.791666666667,23.3,-999,堡林
2018-06-04 20,155.833333333333,23,-999,堡林
2018-06-04 21,155.875,22.6,-999,堡林
2018-06-04 22,155.916666666667,22.3,-999,堡林
2018-06-04 23,155.958333333333,22.3,-999,堡林
2018-06-05 00,156,21,-999,堡林
2018-06-05 01,156.041666666667,21,-999,堡林
2018-06-05 02,156.083333333333,20.8,-999,堡林
2018-06-05 03,156.125,19.9,-999,堡林
2018-06-05 04,156.166666666667,19.3,-999,堡林
2018-06-05 05,156.208333333333,19.4,-999,堡林
2018-06-05 06,156.25,19.2,-999,堡林
2018-06-05 07,156.291666666667,19.6,-999,堡林
2018-06-05 08,156.333333333333,20,-999,堡林
2018-06-05 09,156.375,20.7,-999,堡林
2018-06-05 10,156.416666666667,22,-999,堡林
2018-06-05 11,156.458333333333,23.3,-999,堡林
2018-06-05 12,156.5,24.3,-999,堡林
2018-06-05 13,156.541666666667,24,-999,堡林
2018-06-05 14,156.583333333333,24.9,-999,堡林
2018-06-05 15,156.625,25.2,-999,堡林
2018-06-05 16,156.666666666667,25.4,-999,堡林
2018-06-05 17,156.708333333333,25.5,-999,堡林
2018-06-05 18,156.75,25.3,-999,堡林
2018-06-05 19,156.791666666667,24.1,-999,堡林
2018-06-05 20,156.833333333333,23.1,-999,堡林
2018-06-05 21,156.875,22.5,-999,堡林
2018-06-05 22,156.916666666667,21.6,-999,堡林
2018-06-05 23,156.958333333333,21.3,-999,堡林
2018-06-06 00,157,20.4,-999,堡林
2018-06-06 01,157.041666666667,20.3,-999,堡林
2018-06-06 02,157.083333333333,20.1,-999,堡林
2018-06-06 03,157.125,-999,-999,堡林
2018-06-06 04,157.166666666667,-999,-999,堡林
2018-06-06 05,157.208333333333,-999,-999,堡林
2018-06-06 06,157.25,19.8,-999,堡林
2018-06-06 07,157.291666666667,-999,-999,堡林
2018-06-06 08,157.333333333333,21,-999,堡林
2018-06-06 09,157.375,23,-999,堡林
2018-06-06 10,157.416666666667,23,-999,堡林
2018-06-06 11,157.458333333333,24.9,-999,堡林
2018-06-06 12,157.5,25.7,-999,堡林
2018-06-06 13,157.541666666667,27.5,-999,堡林
2018-06-06 14,157.583333333333,29.6,-999,堡林
2018-06-06 15,157.625,29,-999,堡林
2018-06-06 16,157.666666666667,30,-999,堡林
2018-06-06 17,157.708333333333,29.7,-999,堡林
